@relation water_quality_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
7.140087,194.751782,21508.736184,7.053601,330.531536,424.45907,14.50494,65.279725,4.019115,0
6.071839,217.826531,17162.753927,3.521125,319.037346,612.094926,16.542239,64.826308,2.69161,1
7.144655,196.696003,22203.136393,7.0685,333.356456,429.491673,14.492996,65.756412,3.941129,1
7.039876,197.268451,23465.574675,7.112493,329.627441,428.525174,14.019269,65.669894,3.964542,1
7.181571,194.512347,22322.509218,7.261006,337.392569,426.344631,14.352928,65.994915,4.02877,1
7.182405,196.051751,22878.018872,7.29508,332.127302,422.370064,14.415521,66.593763,4.018509,1
6.949835,192.677159,21921.459407,7.107126,336.315213,431.715635,14.19836,66.372011,4.048551,0
7.027522,197.107994,22240.440595,7.015192,334.586998,432.125609,14.445576,66.144104,4.005708,0
7.773758,251.462844,21688.616943,6.19491,395.088245,355.831683,14.324552,67.584311,4.040974,1
6.927977,195.436036,21771.06305,7.081075,332.196955,433.265249,14.320346,66.833945,3.943659,0
9.504158,195.109243,19946.264665,7.467685,300.679528,382.473005,14.359365,78.306886,4.343041,0
6.940404,196.266429,21505.820777,7.010024,331.816252,425.721698,14.626512,66.705789,3.910744,0
7.089323,195.069012,22034.654398,7.285451,330.11716,425.365752,14.39444,66.942524,4.032002,1
7.028533,194.244966,21450.434985,7.153406,333.910345,423.064968,14.188165,66.084059,4.037003,1
7.257601,194.327389,21829.109159,7.096729,334.696476,429.47196,14.40206,67.026763,3.896426,0
7.160198,193.356155,22012.428791,7.233288,332.671523,420.791905,14.316069,68.017581,4.036775,1
7.256734,197.112377,22626.570291,7.167468,333.0434,424.12005,14.719075,65.351342,3.965792,1
7.203161,193.605102,22131.485547,6.99678,335.644863,432.149831,14.405423,67.325777,3.989812,1
9.831402,263.632722,13345.369098,6.566929,295.774218,462.439737,12.002323,76.021367,3.311808,0
7.0598,197.434204,22283.474996,7.236262,330.835961,423.388881,14.286425,67.499441,3.991922,1
6.961528,195.562192,21794.734034,7.146956,333.754908,423.846026,14.481301,65.429002,3.98694,0
7.222353,197.0084,22217.31678,7.192265,330.898632,419.948181,14.037003,67.908849,4.039652,1
7.011678,195.289144,22237.39523,7.223373,332.001801,417.82322,14.593476,65.693259,3.962979,1
7.044546,196.59017,23225.00557,7.204581,333.49188,423.095642,14.050535,66.53189,4.037006,1
7.072716,196.425589,22231.70624,7.137263,332.631027,426.370827,14.364152,67.191564,3.995629,0
7.067713,196.405129,21724.89557,7.116652,332.934981,433.402635,14.324526,66.03866,3.945379,0
5.296579,220.080832,39537.08646,9.232766,322.433592,393.388603,10.583336,58.801469,3.91847,0
7.207092,195.012069,22441.424862,7.247074,330.744703,426.330318,14.30361,66.937046,4.018844,1
5.412762,226.586488,45510.584319,7.070185,307.621462,420.124761,21.94019,58.851736,4.091206,0
6.947076,195.80982,21307.346189,7.080281,329.958434,419.686408,14.071774,65.267034,3.860716,0
7.194704,191.487589,21809.998907,7.212307,331.136033,431.737439,14.279578,67.543305,3.97587,1
6.054607,228.198027,10215.812417,5.983974,306.796862,441.4985,17.229149,65.340213,4.889163,0
5.319769,204.202072,22390.795566,8.053559,315.027505,399.119025,13.974085,83.157997,2.925732,0
7.011739,196.645684,22248.930084,7.220681,334.793645,421.234044,14.120876,67.24939,3.998174,1
6.90012,195.538291,21514.574349,7.190081,332.054804,429.166993,14.395786,67.03366,3.94477,0
6.995497,196.371724,21613.524949,7.023476,331.573098,428.13508,14.342437,65.841789,3.97691,0
5.195921,175.157155,33473.112518,8.40745,319.253631,484.27989,16.812767,94.356954,5.375902,0
7.132331,195.562993,21557.848991,7.020433,331.861068,422.843315,14.371824,66.290271,3.995232,0
7.031401,197.893112,22503.485042,7.189138,332.903903,431.530186,14.434171,66.255605,3.984053,1
5.303764,231.018784,6675.682245,6.100064,388.802045,465.830539,14.531245,77.66802,4.024521,1
7.139412,195.92149,21228.043241,7.099529,336.114508,429.701052,14.042587,66.932373,3.967406,0
6.981715,196.159648,21274.955885,7.10284,333.678927,428.115082,14.37756,66.487151,3.93327,0
7.083957,194.560947,22088.31616,7.29892,329.32319,425.264155,14.125427,67.225213,3.986005,1
7.116147,197.720931,21255.437038,7.214335,330.864917,425.590017,14.231595,65.423818,3.94401,0
7.058618,194.128361,22353.553094,7.117822,331.793157,426.137431,14.313321,65.875166,3.982567,1
7.027467,195.015408,21144.497773,7.076647,333.834944,423.424854,14.123667,66.961277,3.919703,0
7.033931,196.987406,23071.611942,7.064122,330.225303,422.391597,14.105936,66.28707,3.919561,1
7.158752,195.64296,23337.496461,7.143318,330.466976,427.98322,14.36824,66.209369,4.052354,1
6.958534,187.748849,13457.211129,7.363593,330.750392,350.603431,16.719156,77.671292,4.1946,0
7.016014,193.345542,21144.533536,7.071719,332.383955,428.116373,14.279639,67.018949,3.963523,0
7.133059,197.872585,22559.13898,7.198732,333.628095,422.362918,14.075597,66.623,3.934349,1
7.053559,196.839264,22111.093627,7.15346,333.673194,428.377742,14.495005,66.631527,3.934073,0
7.125371,198.746682,22482.040542,7.301911,328.971659,424.196986,14.25186,68.044663,3.980703,1
7.221609,196.219948,22257.452295,7.248984,329.361802,428.290436,14.26497,66.519896,3.917817,1
7.097501,197.618124,22302.630545,7.072687,331.70539,429.611232,14.492287,66.296561,3.992411,1
7.146139,196.228075,21722.139112,6.985668,331.743944,426.106911,14.375451,66.561875,3.941223,0
7.091898,195.840183,22046.28963,7.08321,332.216527,430.706914,14.445908,66.338599,3.883093,0
7.617524,179.596189,30308.231181,6.952617,329.422414,355.425532,13.40076,66.223591,3.698317,0
7.060648,196.594564,22703.540865,7.188568,328.360148,428.458323,14.329569,67.814924,3.93022,1
7.088678,196.541505,22317.651201,7.214333,335.020242,426.409589,14.480313,66.918847,3.997597,1
7.147453,198.3356,22346.771232,7.344224,333.059449,434.482797,14.526186,66.25653,4.027472,1
7.113817,196.497206,22117.281187,7.183223,333.487693,416.377513,14.410492,65.276178,3.949705,1
7.083388,194.438247,22332.385182,7.199099,335.005331,422.411664,14.307524,66.919657,4.038061,1
7.015143,193.913187,21893.455294,7.058023,333.742391,428.064589,14.49406,65.48696,3.968553,0
6.380717,266.01541,21250.935634,4.854335,357.241027,358.185473,27.006707,59.937785,4.53202,0
7.141802,195.153524,22048.188375,7.111654,329.228739,420.198366,14.381813,65.654076,4.000184,1
7.16675,199.738668,22264.583698,7.218253,329.77745,418.145289,14.458596,66.865141,4.002609,1
7.228499,195.369775,22351.2109,7.042598,329.792334,421.707354,14.3215,67.433039,3.962153,1
7.242528,199.964547,21919.874783,7.147737,332.708772,424.921558,14.373584,67.479164,4.006707,1
7.050046,199.075935,22120.020015,7.18448,331.002011,423.008758,14.340193,67.412894,4.078309,1
7.180884,196.994007,21282.389044,7.003311,333.484851,425.989254,14.436706,65.82645,3.94844,0
5.272156,181.732877,19015.468275,9.013016,446.724016,390.012003,11.103467,63.82601,4.063826,1
10.63291,198.378012,12958.748457,7.135497,322.623249,522.02787,16.722195,71.776018,3.722455,0
7.033473,196.632381,21711.837746,7.128558,327.779019,426.271528,14.592237,65.392454,3.994821,0
7.108213,196.51824,21726.007035,7.258378,331.208591,425.700402,14.193294,66.669012,4.035693,1
7.097409,194.596063,21373.021857,7.064566,335.688326,419.000347,14.224989,66.112306,4.041752,1
7.161522,193.88741,22064.200232,7.141895,334.814419,423.989661,14.626833,67.259191,4.02816,1
7.134066,195.086737,21868.417131,7.035448,331.763279,420.641396,14.513622,65.433121,3.974446,0
7.088948,197.574726,21610.071664,7.283772,330.262946,420.434532,14.168741,66.772078,3.928377,1
7.123724,193.023333,21454.937671,7.112157,339.602932,426.64653,14.437821,66.564414,3.947754,1
7.114694,194.999765,22582.238855,7.191553,333.570476,425.928393,14.333312,66.096595,3.943676,1
7.159598,195.271559,22420.545381,7.146346,332.018635,426.102237,14.43586,67.888659,3.993012,1
7.136326,198.422242,22490.482053,7.168113,332.957715,421.441629,13.77259,66.084244,3.920663,1
7.188448,199.703446,21984.601966,7.156217,331.671718,426.418237,14.300542,66.686235,3.97741,1
7.118505,195.722473,23431.373366,7.251518,335.658319,424.543241,14.320184,66.992402,3.99256,1
6.944868,198.476439,16904.201091,6.341407,299.521673,470.599761,15.045817,61.146087,4.241135,1
7.113861,196.13076,21279.229155,6.995324,336.766963,421.782727,14.790048,65.577762,3.954045,0
7.079632,195.831757,20961.598324,6.971532,331.545457,428.916245,14.541371,66.946253,3.898873,0
7.023663,197.541194,21917.32703,7.191995,332.739656,436.616488,14.602409,65.628367,3.94645,0
3.590822,213.702299,33431.671122,5.542364,308.380612,465.630119,18.126924,50.081054,4.144781,0
7.197766,195.96883,22570.363156,7.387181,330.062535,427.461636,14.391632,67.892549,4.027577,1
7.020627,195.79905,22929.121556,7.013603,333.247837,429.901348,14.549584,64.362551,3.994167,0
6.953407,195.188802,22005.876572,7.091805,337.546955,431.234247,14.260972,65.79417,3.95988,0
8.430472,195.717293,35254.026047,6.703539,314.727835,282.599918,12.269178,46.48795,3.25392,1
7.122952,197.341202,21471.505218,7.235255,334.246832,422.414752,14.446786,65.452738,3.960814,1
7.669013,205.595635,11579.441693,4.263279,356.136518,407.721613,10.829045,83.243808,4.589513,1
6.259652,208.37943,37356.746401,8.565487,256.473839,380.240193,5.567693,68.441865,4.213405,1
7.11466,197.531151,21665.188242,7.107654,334.421518,419.62386,14.443004,65.805968,4.015592,0
7.615557,204.869974,8403.284552,6.012316,418.309431,311.178955,12.742329,67.282328,4.243134,0
7.10143,196.824702,22019.770226,7.207139,336.080093,424.156228,13.966469,64.935858,3.930839,1
5.202672,195.329689,23051.441857,6.959567,245.728949,473.548484,11.659196,49.52233,3.927981,0
10.538098,200.139829,13867.244196,7.365015,409.44673,340.808823,17.073123,72.730639,3.823093,1
7.167271,194.719093,22051.854353,7.258766,333.666125,430.461202,14.332238,67.901664,4.073344,1
7.493844,197.331291,26678.392879,7.198435,269.892347,375.503062,13.134917,69.590806,3.819947,1
7.397651,260.083385,26730.635334,8.076995,361.113199,376.482171,17.847827,101.466825,3.078479,1
7.014634,197.046069,20856.594237,7.025145,330.821198,427.72015,14.284934,66.047602,3.920118,0
7.065438,193.867475,21936.96063,7.122884,333.831942,425.697379,14.33954,66.107131,4.002954,0
7.193163,198.685421,22044.561244,7.014944,331.858255,427.546821,14.592152,66.60106,3.972501,1
7.016213,192.076738,22344.412545,7.108252,328.704758,426.787444,14.223818,65.479767,3.978013,1
7.132063,194.892058,22618.104878,7.168955,331.310662,427.056782,14.348255,66.437763,4.046236,1
7.103068,196.402249,21583.167843,7.160143,335.660007,427.755205,14.561526,66.331647,3.89422,0
7.268702,195.568912,21482.881778,6.951801,334.999357,439.740136,14.434771,65.554283,3.982416,0
7.134763,195.43807,21956.195599,7.220827,335.518028,419.059634,14.177902,66.17427,4.021111,1
7.101702,196.56978,21886.80999,7.039022,330.003732,420.739982,14.364018,67.595535,4.027667,1
9.723377,190.897421,9076.646483,9.752088,357.384709,443.037417,13.307824,62.826687,4.072063,1
7.171082,197.097362,22831.212399,7.139651,332.782498,419.262392,14.492312,67.072262,3.942524,1
7.091084,195.257922,21911.191842,7.121764,335.422585,425.527483,14.339746,68.303432,4.034672,1
7.102243,195.51132,21728.358327,7.020674,332.285659,427.701567,14.361727,67.410991,3.987072,1
7.109166,196.443332,22031.438582,7.262201,330.449661,425.769514,14.057479,67.35598,4.036773,1
7.097313,197.778053,22659.414854,7.155633,336.822853,422.546225,14.56384,67.147765,3.956711,1
7.094326,195.078074,22064.506506,7.250725,332.478926,424.368005,14.213041,66.73989,3.919474,1
7.157133,195.97238,21291.582027,7.139104,334.186404,424.797932,14.607948,65.340457,3.90691,0
4.951414,153.21215,20117.359061,8.985572,391.069045,418.330195,11.831691,68.387613,3.870681,1
7.154736,198.147326,32680.977991,8.972661,283.108492,531.602634,19.806287,81.926826,4.629956,1
6.993181,198.438254,21334.933462,7.19469,332.098464,425.89695,14.352917,65.68669,3.872605,0
7.150618,195.222984,21644.238543,7.127321,336.081245,427.013134,14.496852,65.483937,3.979127,0
7.188396,192.879734,23035.31546,7.168179,331.243079,422.884085,14.356778,67.293125,3.999208,1
7.127624,196.974229,22908.599442,7.347135,328.927633,428.652441,14.105188,66.926573,3.921186,1
7.076032,195.493441,21962.435704,7.209391,330.759173,415.2323,14.024345,67.930931,3.949197,1
7.138128,196.857869,22404.074504,7.13747,334.128721,418.205113,14.157795,67.904556,4.014551,1
7.086567,198.323632,21730.935047,7.121749,330.897343,424.767805,14.138797,65.760823,3.963555,0
7.122722,196.549435,21127.786724,7.119921,332.190054,430.81429,14.251763,67.460058,3.92112,0
6.966559,195.569451,22312.056883,7.014453,334.20877,425.438868,14.306414,66.012971,3.951311,0
7.119853,197.091826,22893.508692,7.152715,332.320427,425.475451,14.257555,66.276408,4.029187,1
7.038112,193.826524,22158.129519,7.300289,336.265208,422.358957,14.555174,66.311546,3.955347,0
7.008913,195.781418,21167.646276,7.136775,332.535613,425.256575,14.353925,66.277426,3.937969,0
7.027377,195.679566,21722.234263,7.078268,333.556981,428.907693,14.279667,66.279272,4.027926,1
7.169415,194.33231,22728.400809,7.170854,330.036267,428.638004,14.105836,66.89712,3.985804,1
7.133376,194.282627,21561.662691,7.166976,333.112712,424.165671,14.595757,66.814011,3.976181,0
7.129775,193.882696,22243.905516,7.091056,335.824953,427.351871,14.300137,65.903591,3.930872,0
5.115817,191.952743,19620.545329,6.060713,323.836384,441.748379,10.966486,49.238231,3.902089,0
7.131163,193.160561,22587.12783,7.147848,334.017678,429.458532,14.442243,66.328319,4.019699,1
6.057068,184.373232,14807.26849,5.753405,384.821967,462.00617,14.753055,34.26586,4.371748,0
7.137667,194.676666,21398.061638,7.190468,336.802203,426.541545,14.393998,66.244152,3.924669,0
7.120999,196.004664,21040.270935,7.091435,333.042654,426.888976,14.465661,67.46601,3.984327,0
5.352566,150.495214,27795.732041,5.464058,445.938391,422.422509,16.14451,78.374845,4.779187,1
7.171983,196.890659,22600.363379,7.105008,333.258329,426.762748,14.458163,66.555605,4.005653,1
7.030736,195.711045,21952.852594,7.313653,333.82393,428.666832,14.584368,65.525157,3.986618,1
6.204429,211.640958,35439.68784,6.236836,314.131317,552.462792,8.660869,56.350096,4.106808,0
7.244672,195.273567,22394.453615,7.188447,335.760639,427.750113,14.308106,66.595207,3.964688,1
7.047899,196.503389,21102.469427,6.998672,332.623512,419.48494,14.796117,64.805112,3.949029,0
7.127728,193.434116,22496.145164,7.201274,331.349855,420.709597,14.363742,66.367782,4.027589,1
7.068444,197.228867,21093.243963,7.123728,333.812155,435.424069,14.336001,64.122834,3.973783,0
7.638762,178.271636,18308.502674,6.548098,362.332872,394.180985,11.291788,81.989156,4.496627,0
6.984322,197.432279,21397.307603,7.116775,333.908472,435.381148,14.296546,66.873136,3.914029,0
7.111963,198.293013,21568.295177,7.285656,333.736416,420.864336,14.32935,65.617301,4.012285,0
6.977268,223.278891,20287.35977,5.274745,282.085719,377.000392,14.046278,67.627241,2.367041,1
7.073253,197.848556,21890.045777,7.189105,329.643175,432.730178,13.933645,64.669807,4.012638,0
7.173513,196.551592,22143.842535,7.282538,330.602226,431.73156,14.369397,65.749095,3.947587,1
7.005,196.388445,21956.793787,7.152081,332.743982,428.54126,14.153055,65.737037,3.977645,0
8.846282,188.415001,17734.949625,6.057868,317.150545,419.395569,17.115447,60.251578,2.925038,0
7.161395,195.88253,22279.46069,7.282778,328.129372,426.988777,14.411253,66.97643,4.012226,1
6.040282,139.770872,20472.874588,6.810978,357.593277,488.27493,15.882252,53.279042,5.76158,0
7.050765,198.461913,22811.455462,7.275886,330.563079,428.390271,14.277397,66.907343,4.001694,1
7.10015,199.975157,22390.339542,7.040707,334.297384,427.77322,14.299337,66.91204,3.964871,0
7.044279,194.372135,21934.116749,7.176366,331.936062,426.966864,14.586651,66.420387,4.031401,0
7.180577,194.806002,22302.985007,7.180567,334.532984,426.355746,14.378629,66.631408,3.989385,1
8.733525,203.39613,24578.421221,6.594145,288.678463,336.824656,16.70192,68.793062,3.149202,1
7.261237,194.650831,22543.816857,7.265806,334.718384,421.256759,14.586512,67.369661,4.02983,1
5.726336,191.75229,35899.280309,8.066654,378.774605,307.987551,12.568721,60.192351,3.912289,0
7.089583,197.323875,23047.137805,7.20704,332.090357,422.342097,14.388222,66.178509,3.93881,1
7.176353,194.807932,22104.934034,7.179412,334.962842,416.784782,14.232585,66.583208,3.964173,1
7.08486,195.244999,21937.103223,7.152493,332.3929,431.376069,14.779703,65.862991,4.010258,0
6.992907,196.235313,20896.546357,7.24372,334.972851,420.462552,14.115343,66.041949,3.994493,0
5.848667,210.441205,33095.389597,6.095884,312.375786,482.451933,11.813338,61.935078,4.874534,0
7.048628,196.058655,22494.435949,7.169009,334.457212,428.819314,14.355496,67.097866,4.093494,1
7.041858,197.616922,21802.584503,7.154014,336.601605,424.207006,14.540657,65.964662,3.997951,0
7.175663,196.264652,22764.982786,7.206719,331.887672,422.317293,13.9306,66.017393,3.944405,1
6.467868,236.694648,7656.413248,9.840949,214.460834,356.347842,14.412734,54.641176,2.861064,0
7.186174,194.273745,22077.272376,7.095707,335.120447,422.924524,14.235814,65.419819,3.944889,0
7.037614,197.150912,21411.556508,7.052414,332.865099,424.699066,14.32867,66.014338,3.950508,0
5.345345,238.51023,10315.353973,7.822601,281.771707,496.350875,12.624613,87.342833,2.362886,0
7.119237,193.945948,22416.018051,7.187727,335.228461,426.599054,14.140179,66.633068,4.023937,1
7.022631,200.640768,20940.182508,7.137015,332.263371,431.816975,14.476467,65.820457,3.967007,0
7.059207,196.723656,20912.994009,7.147443,332.70284,426.765819,14.332943,69.481837,3.910063,0
8.031055,222.628424,18134.83502,8.754513,314.471566,452.970285,12.065963,78.549712,3.33888,0
5.91054,241.140746,25721.833866,4.806759,385.887468,462.61253,14.316821,60.590359,4.007508,1
7.070082,197.40002,22517.782917,7.182631,333.683591,423.50206,14.181756,66.104673,4.000889,1
7.095325,196.005179,21118.767416,7.089638,333.353789,422.188331,14.536823,66.77057,4.012714,0
7.123038,197.223746,21936.72251,7.241674,332.064388,427.333685,14.57509,65.394272,4.039274,1
7.039858,194.891003,22163.349415,7.224198,333.046427,429.385974,14.18124,66.097455,3.943271,0
7.008813,195.676715,22476.339031,7.013272,332.079728,427.986974,14.291585,67.854485,4.032725,1
7.102447,243.412941,23493.120864,4.792738,283.344321,341.438781,16.072774,45.633295,3.065508,0
6.622791,195.867117,13900.716523,6.363538,387.356938,310.851138,11.758374,52.406188,5.609291,1
8.567044,160.217867,23683.11019,4.28693,360.286282,490.512539,9.027167,67.476229,2.804927,0
7.191025,151.306674,23781.32874,9.214409,403.78843,465.126838,16.884214,77.515444,4.270646,0
4.574125,134.201289,22520.41864,8.191827,403.34239,372.200139,11.260914,69.047159,3.0865,1
6.384824,243.688075,39960.298951,6.697657,297.185549,437.727915,15.96749,54.930317,4.144999,0
7.001255,194.100962,21453.950082,7.035034,333.637527,423.439153,14.302011,66.290224,3.977652,0
7.121758,193.989701,22865.397407,7.148639,334.746665,427.637339,14.274894,66.78396,3.944862,1
7.087054,195.718962,21630.520473,7.137239,336.134089,429.232432,14.632096,66.023475,3.922462,0
7.091363,195.589698,21717.352201,7.14731,332.527708,424.990931,14.158263,66.68038,3.994896,0
7.294963,196.98152,21733.56405,6.964115,331.381582,427.359293,14.440954,65.425371,3.971777,0
6.850302,167.98504,40588.433831,3.372369,265.431121,300.411744,16.005207,72.363217,3.080297,1
7.077488,196.606857,21795.129416,7.161673,335.529189,428.229917,14.529202,67.022908,3.92583,0
7.108496,197.320061,22817.339362,6.99147,335.696905,428.447088,14.419038,66.520536,3.935282,1
6.886027,198.615981,21736.661237,7.100887,338.377564,426.338104,14.496711,66.232523,3.93881,0
6.047381,230.586285,20278.382985,9.360799,305.776583,333.530768,12.593848,55.301836,2.21673,0
8.50922,200.304348,10587.304929,6.392545,307.39896,585.222628,11.798991,63.827569,2.519892,0
7.113,195.995922,22530.274989,7.17165,333.624488,425.400124,14.55875,66.54882,4.004602,1
7.145747,193.924422,22397.079238,7.116981,332.389456,425.287148,14.534613,66.136591,3.995508,1
7.057971,194.312287,22843.31702,7.152541,330.58593,421.462033,14.405396,67.117032,3.895988,1
8.185923,240.979104,23641.472028,6.611449,318.68901,410.158222,13.109911,56.913981,3.566945,1
7.018289,199.625273,21549.800371,7.058411,332.285059,429.389506,14.423646,65.816653,3.953793,0
7.041665,178.285749,25419.769498,6.772751,316.433854,388.339277,11.557097,73.25622,3.099746,1
4.96407,168.283365,17694.574833,9.725321,333.639511,353.069939,17.293732,67.252514,4.761701,0
7.155482,198.212676,22298.363609,7.159019,332.667825,421.922174,14.416595,65.460498,3.944419,1
7.071675,199.356101,21345.572328,7.042236,330.97658,427.660405,14.417979,67.246104,3.996242,0
7.945407,211.800085,15938.286439,6.636454,385.65273,392.166088,9.619021,40.233823,5.428917,0
7.083328,194.847537,22079.963639,7.116006,327.421813,424.404947,14.463959,67.869251,3.940321,1
7.152208,196.984245,22356.085585,7.219524,329.698881,429.075495,14.420385,67.194178,3.947916,1
5.368988,250.660916,15973.686891,6.416298,277.151938,334.819954,15.684362,44.040382,3.737883,0
7.08388,196.984868,22534.914408,7.191498,329.885221,424.105298,14.145092,67.116475,3.995967,1
5.588537,171.333123,17732.240668,5.588614,343.041575,466.445429,13.827755,59.376451,4.373999,0
7.050486,193.611635,22762.527992,7.138474,332.757205,423.802621,14.463011,65.935328,3.959378,1
7.314773,196.362824,22473.963081,7.262332,332.68834,417.003453,14.409779,67.555048,4.002231,1
7.157373,195.054508,21248.852168,7.154422,336.435971,423.219776,14.12875,65.561381,3.984338,0
7.091673,198.104291,22142.868129,7.190059,333.833871,429.675658,14.418458,67.277573,4.051852,1
6.94379,194.708525,21780.558186,6.979357,332.30823,424.184846,14.415083,66.583507,3.975233,0
7.246005,197.771727,22163.351844,7.054403,333.876125,424.18018,14.155573,66.82935,4.014158,1
7.119812,195.813498,22080.320938,7.115456,334.341361,425.460412,14.474818,65.18597,3.999959,0
4.483403,172.383878,13122.223422,5.276731,291.199088,413.545047,11.871725,75.504542,2.203841,0
10.049674,132.832837,11557.032038,8.550573,323.508072,442.76805,13.376149,92.17617,5.133478,1
7.203367,198.621133,21532.823596,6.982005,334.864641,431.290198,14.310444,66.439327,4.023069,0
7.065158,196.14064,22953.548475,7.171699,338.535183,424.798342,14.313354,65.77213,3.969643,1
7.080211,194.569016,21691.349081,7.021973,333.82294,428.778083,14.407289,64.337783,3.973715,0
7.229063,196.402772,21389.888021,7.135638,331.736306,425.232496,14.139776,66.47167,3.93895,0
7.078423,197.0433,22698.204543,7.204703,332.797206,428.380337,14.430714,66.716193,4.061969,1
7.151709,198.256379,23010.841857,7.309049,332.268144,422.366714,14.34543,65.599904,4.024973,1
7.092753,193.476695,22115.05204,7.083098,332.310877,423.545546,14.405609,65.684772,4.004505,1
7.045626,196.800354,21974.223583,7.277871,336.470467,425.950824,14.468686,66.731664,3.955503,1
7.031267,196.645139,21191.966009,7.15788,335.013462,420.448418,14.312849,66.439777,3.94585,0
7.12226,194.194358,21361.659539,7.284412,333.059668,429.565758,14.142199,65.547902,3.910252,0
9.794559,129.870958,20682.731742,9.390843,291.980083,427.123948,11.853228,78.711469,2.945419,1
7.115653,198.526369,23004.898748,7.271192,329.639933,430.539019,14.252252,67.627313,3.966222,1
7.119575,197.62285,22647.293519,7.268465,331.534809,421.480216,14.348882,65.896986,3.968084,1
8.165715,203.419331,16925.012297,5.574342,337.252325,527.912544,18.361436,60.393548,3.920116,1
7.090201,193.136493,22246.890957,7.186076,332.395954,423.114803,14.339211,66.568646,4.008152,1
7.244668,195.682811,22999.921696,7.246735,327.288702,428.10557,14.263708,66.866763,3.934129,1
7.104986,197.383102,23480.78433,7.254725,330.387305,421.305131,14.280814,66.943782,4.021624,1
7.052052,194.427424,22092.830121,7.124858,328.260708,418.41927,14.19817,67.059218,3.987923,1
6.353437,218.549363,18664.844297,6.690394,312.393019,503.414897,15.422459,94.386932,3.861109,1
5.345887,184.784575,22274.368372,9.727103,319.030495,492.135489,11.894673,87.297686,2.950361,0
7.119429,196.034872,21442.065847,7.175974,335.059853,427.082482,14.274196,67.702847,3.919337,0
5.669699,199.662637,9544.862671,8.808247,343.485533,378.120393,21.780373,80.488274,1.910117,0
7.226891,197.086901,22740.841786,7.14437,333.327053,421.716166,14.366207,65.499737,3.998804,1
7.199395,195.232224,21655.577321,7.023603,335.585697,422.055634,14.277692,64.280539,3.93804,0
7.070727,194.640089,22263.446749,7.02924,336.311013,430.856295,14.411974,66.387706,3.984916,0
6.962746,195.065956,21998.896966,7.106575,332.675125,425.471414,14.532916,66.728549,3.917905,0
7.171668,196.234568,22316.784968,7.439518,333.567798,417.415697,14.15733,68.093865,3.982903,1
7.808012,179.799917,17037.725367,6.378364,348.071511,590.060546,12.092499,81.592362,4.16555,1
7.120743,194.373022,22475.191887,7.145869,332.573055,422.256956,14.43436,66.225311,3.971708,1
7.024947,194.687258,22207.891379,7.00071,330.985049,430.23047,14.252628,65.203013,3.920069,0
7.918183,224.152005,20012.172976,9.008726,302.393605,421.890083,22.187849,72.727868,4.764194,0
7.057695,197.821473,22167.372125,7.053594,335.338747,418.663958,14.077557,66.532318,3.96093,0
7.116479,196.822626,21597.327224,7.062427,330.650302,431.619367,14.365982,67.590274,3.944587,0
7.081563,196.33591,21179.457045,7.107323,335.918324,429.91858,14.028234,66.792863,3.934993,0
7.078036,193.700706,22616.625967,7.130582,332.935326,425.060606,14.310828,67.207721,3.935014,1
7.197188,198.135991,22703.44814,7.298804,330.225441,420.578729,14.488416,66.384071,4.000034,1
7.076601,199.219753,21509.985446,7.180084,334.980761,425.606342,14.321218,66.034274,3.945906,0
6.630252,160.920384,22557.779576,5.305394,338.630828,416.898071,15.793101,53.276033,5.181202,1
7.184251,194.768169,22005.020479,7.049962,335.395468,425.33128,13.976899,66.195603,3.945134,0
7.014458,194.821953,22429.820212,7.146756,334.188814,426.395189,14.535854,65.988069,3.94786,1
7.196981,195.705562,21914.071515,7.268036,330.891426,420.333899,14.407519,67.165227,4.064502,1
7.047821,195.529844,22811.020029,7.076109,333.078539,422.769594,14.397953,67.681174,3.994991,1
9.076318,215.912723,14153.643378,5.020027,333.499203,311.797042,10.776321,69.114593,3.436986,0
6.989375,193.617575,21202.53681,7.08371,332.425996,421.101573,14.489236,67.813362,4.025364,0
6.063355,160.767311,14775.145596,7.484104,305.828553,327.270239,12.309016,69.038454,3.467337,0
6.980784,196.96262,21338.488334,7.13635,331.042602,429.814096,14.267398,68.011308,3.968694,0
8.12771,203.070309,13227.052382,6.310902,362.275707,409.742224,18.277277,78.929579,4.244173,0
7.050415,194.497904,22901.966185,7.152035,332.460898,428.597451,14.408294,67.031895,3.963957,1
7.040265,196.206648,21435.664112,7.046967,331.801079,431.599842,14.434301,66.8537,3.87887,0
7.027186,185.320701,30988.973019,8.600477,327.46267,326.26908,9.98201,52.716589,5.353043,0
6.873676,198.67199,20997.294343,7.081107,335.48113,426.055251,14.317034,65.683781,3.902444,0
7.152568,197.0524,21755.624372,7.119363,333.534439,424.912492,14.247909,66.276692,4.003861,1
7.090765,195.719539,21755.833243,7.098781,334.790878,424.792101,14.674839,65.646978,3.959141,0
8.029182,158.040398,19663.469428,8.433448,283.270495,431.304716,20.696198,59.972929,4.388551,1
7.151983,196.337156,21864.089027,6.967843,334.050837,428.341182,14.415672,67.14872,3.998682,0
